"entity_id","sport_code","sport_desc","sport_particip_code","sport_participation_desc","start_dt","stop_dt"
776126,"WALC","Lacrosse - Women","P","Participated",NULL,NULL
776314,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
776314,"WAWP","Water Polo - Women","P","Participated",NULL,NULL
776785,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
776785,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
776899,"MAWP","Water Polo - Men","P","Participated","2004-08-01 00:00:00","2008-12-20 00:00:00"
776899,"ICA","Intercollegiate Athlete","P","Participated","2004-08-01 00:00:00","2008-12-20 00:00:00"
776976,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
776976,"MABS","Baseball - Men","P","Participated",NULL,NULL
777013,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
777013,"MABS","Baseball - Men","P","Participated",NULL,NULL
777450,"WAWP","Water Polo - Women","P","Participated",NULL,NULL
777450,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
777647,"RSFC","Cal Fencing Club","P","Participated",NULL,NULL
777670,"WASO","Soccer - Women","P","Participated",NULL,NULL
777670,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
777679,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
777679,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
777867,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
777867,"WAFH","Field Hockey - Women","P","Participated",NULL,NULL
778102,"RSFC","Cal Fencing Club","P","Participated",NULL,NULL
778236,"RSAR","Cal Archery Club","P","Participated","2008-01-01 00:00:00","2009-12-31 00:00:00"
778549,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
778549,"WASW","Swimming & Diving - Women","P","Participated",NULL,NULL
779090,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
779090,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
779291,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
779291,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
779555,"WASB","Softball - Women","P","Participated","1999-08-01 00:00:00","2003-05-31 00:00:00"
779555,"ICA","Intercollegiate Athlete","P","Participated","1999-08-01 00:00:00","2003-05-31 00:00:00"
779684,"RSLC","Cal LaCrosse Club","P","Participated","2000-08-01 00:00:00","2004-05-22 00:00:00"
779708,"RSSQ","Cal Squash Club","P","Participated",NULL,NULL
779709,"RSLC","Cal LaCrosse Club","P","Participated","2004-01-01 00:00:00","2009-03-21 00:00:00"
779923,"MABS","Baseball - Men","P","Participated",NULL,NULL
779923,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
779943,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
780610,"WAVB","Volleyball - Women","P","Participated",NULL,NULL
780610,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
780696,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
780696,"MAGO","Golf - Men","P","Participated",NULL,NULL
780942,"WAFH","Field Hockey - Women","P","Participated",NULL,NULL
780942,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
781006,"MACR","Cross Country - Men","P","Participated",NULL,NULL
781006,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
781234,"RSTC","Cal Triathlon Club","P","Participated","2003-01-01 00:00:00","2008-12-31 00:00:00"
781689,"RSFC","Cal Fencing Club","P","Participated",NULL,NULL
781816,"RSBX","Cal Boxing Club","P","Participated",NULL,NULL
782187,"ICA","Intercollegiate Athlete","P","Participated","2005-08-01 00:00:00","2009-05-21 00:00:00"
782187,"MAFL","Football - Men","P","Participated","2005-08-01 00:00:00","2009-05-21 00:00:00"
782708,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
782708,"MABB","Basketball - Men","P","Participated",NULL,NULL
783409,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
783409,"MARU","Rugby - Men","P","Participated",NULL,NULL
783423,"RSFC","Cal Fencing Club","P","Participated",NULL,NULL
783500,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
783500,"MACC","Crew - Men","P","Participated",NULL,NULL
783538,"WAWP","Water Polo - Women","P","Participated",NULL,NULL
783538,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
783671,"MAFL","Football - Men","P","Participated","2003-08-01 00:00:00","2007-12-20 00:00:00"
783671,"ICA","Intercollegiate Athlete","P","Participated","2003-08-01 00:00:00","2007-12-20 00:00:00"
784031,"MAFL","Football - Men","P","Participated",NULL,NULL
784031,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
784138,"MASW","Swimming & Diving - Men","P","Participated","2004-08-01 00:00:00","2008-05-22 00:00:00"
784138,"ICA","Intercollegiate Athlete","P","Participated","2004-08-01 00:00:00","2008-05-22 00:00:00"
784489,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
784489,"MAFL","Football - Men","P","Participated",NULL,NULL
785994,"ICA","Intercollegiate Athlete","P","Participated","2003-08-01 00:00:00","2007-12-20 00:00:00"
785994,"MASW","Swimming & Diving - Men","P","Participated","2003-08-01 00:00:00","2007-12-20 00:00:00"
786271,"MACC","Crew - Men","P","Participated",NULL,NULL
786271,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
786292,"RSBL","Cal Ballroom Dancing Club","P","Participated","2016-01-01 00:00:00","2016-12-31 00:00:00"
786292,"RSGY","Cal Gymnastics Club","P","Participated","2014-01-01 00:00:00","2015-12-31 00:00:00"
786292,"RSBL","Cal Ballroom Dancing Club","P","Participated","2014-01-01 00:00:00","2015-12-31 00:00:00"
786554,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
786554,"MATL","Track & Field - Men","P","Participated",NULL,NULL
787377,"MABB","Basketball - Men","P","Participated",NULL,NULL
787377,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
787592,"MABS","Baseball - Men","P","Participated",NULL,NULL
787592,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
790631,"RSBD","Cal Badminton Club","P","Participated","2008-01-01 00:00:00","2009-12-31 00:00:00"
790982,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
790982,"MACR","Cross Country - Men","P","Participated",NULL,NULL
791317,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
791317,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
792569,"WAWP","Water Polo - Women","P","Participated",NULL,NULL
792569,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
793804,"RSUM","Cal Ultimate Club - Men","P","Participated","2008-01-01 00:00:00","2009-12-31 00:00:00"
794800,"ICA","Intercollegiate Athlete","P","Participated","2004-08-01 00:00:00","2008-05-22 00:00:00"
794800,"WACW","Crew - Women","P","Participated","2004-08-01 00:00:00","2008-05-22 00:00:00"
794886,"ICA","Intercollegiate Athlete","P","Participated","2005-08-01 00:00:00","2009-12-19 00:00:00"
794886,"WASB","Softball - Women","P","Participated","2005-08-01 00:00:00","2009-12-19 00:00:00"
794985,"MAFL","Football - Men","P","Participated",NULL,NULL
794985,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
795423,"ICA","Intercollegiate Athlete","P","Participated","2001-08-01 00:00:00","2005-12-20 00:00:00"
795423,"MAFL","Football - Men","P","Participated","2001-08-01 00:00:00","2005-12-20 00:00:00"
795863,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
795863,"WASW","Swimming & Diving - Women","P","Participated",NULL,NULL
796310,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
796373,"RSFC","Cal Fencing Club","P","Participated",NULL,NULL
796634,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
796634,"MATL","Track & Field - Men","P","Participated",NULL,NULL
796634,"MAFL","Football - Men","P","Participated",NULL,NULL
797148,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
797148,"MASO","Soccer - Men","P","Participated",NULL,NULL
798263,"MAFL","Football - Men","P","Participated",NULL,NULL
798263,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
798369,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
798369,"WAGY","Gymnastics - Women","P","Participated",NULL,NULL
798739,"RSFC","Cal Fencing Club","P","Participated",NULL,NULL
800748,"WALC","Lacrosse - Women","P","Participated",NULL,NULL
800836,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
800836,"RSTC","Cal Triathlon Club","P","Participated","2003-01-01 00:00:00","2008-12-31 00:00:00"
800836,"MACR","Cross Country - Men","P","Participated",NULL,NULL
800836,"MATL","Track & Field - Men","P","Participated",NULL,NULL
800846,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
800846,"WASO","Soccer - Women","P","Participated",NULL,NULL
801546,"RSFC","Cal Fencing Club","P","Participated",NULL,NULL
803163,"RSLC","Cal LaCrosse Club","P","Participated","1997-06-01 00:00:00","2004-05-22 00:00:00"
803163,"RSLM","Cal Lacrosse Club - Men","P","Participated","2005-01-01 00:00:00","2009-12-31 00:00:00"
803235,"RSTC","Cal Triathlon Club","P","Participated","2003-01-01 00:00:00","2008-12-31 00:00:00"
803507,"RSTN","Cal Tennis Club","P","Participated","2008-01-01 00:00:00","2009-12-31 00:00:00"
803538,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
803538,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
803620,"RSBX","Cal Boxing Club","P","Participated",NULL,NULL
803674,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
803674,"MAFL","Football - Men","P","Participated",NULL,NULL
803739,"RSFC","Cal Fencing Club","P","Participated",NULL,NULL
803949,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
803949,"MASO","Soccer - Men","P","Participated",NULL,NULL
804035,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
804035,"MATL","Track & Field - Men","P","Participated",NULL,NULL
804403,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
804403,"WAWP","Water Polo - Women","P","Participated",NULL,NULL
805156,"RSTC","Cal Triathlon Club","P","Participated","2003-01-01 00:00:00","2008-12-31 00:00:00"
805472,"MAFL","Football - Men","P","Participated",NULL,"2019-06-23 00:00:00"
805472,"ICA","Intercollegiate Athlete","P","Participated",NULL,"2019-06-23 00:00:00"
805508,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
805508,"WACW","Crew - Women","P","Participated",NULL,NULL
805553,"MAFL","Football - Men","P","Participated",NULL,NULL
805553,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
805660,"RSLC","Cal LaCrosse Club","P","Participated","2005-01-01 00:00:00","2008-05-22 00:00:00"
805660,"RSLM","Cal Lacrosse Club - Men","P","Participated","2009-01-01 00:00:00","2009-12-31 00:00:00"
805725,"RSWP","Cal Waterpolo Club","P","Participated",NULL,NULL
805742,"WACW","Crew - Women","P","Participated",NULL,NULL
805742,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
805856,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
805856,"WAGO","Golf - Women","P","Participated",NULL,NULL
806083,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
806083,"MATL","Track & Field - Men","P","Participated",NULL,NULL
806483,"RSIH","Cal Ice Hockey Club","P","Participated","1999-08-01 00:00:00","2003-05-31 00:00:00"
807135,"ICA","Intercollegiate Athlete","P","Participated","2004-01-01 00:00:00","2004-12-31 00:00:00"
807135,"MAFL","Football - Men","P","Participated",NULL,NULL
807182,"RSLC","Cal LaCrosse Club","P","Participated","2004-08-01 00:00:00","2008-12-20 00:00:00"
807182,"RSLM","Cal Lacrosse Club - Men","P","Participated","2009-01-01 00:00:00","2009-12-31 00:00:00"
807264,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
807264,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
807279,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
807279,"MASW","Swimming & Diving - Men","P","Participated","2005-08-01 00:00:00","2009-05-21 00:00:00"
807432,"ICA","Intercollegiate Athlete","P","Participated","2004-08-01 00:00:00","2008-12-20 00:00:00"
807432,"MARU","Rugby - Men","P","Participated","2004-08-01 00:00:00","2008-12-20 00:00:00"
807966,"MAFL","Football - Men","P","Participated","2004-08-01 00:00:00","2008-05-22 00:00:00"
807966,"ICA","Intercollegiate Athlete","P","Participated","2004-08-01 00:00:00","2008-05-22 00:00:00"
808014,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
808014,"MABS","Baseball - Men","P","Participated",NULL,NULL
808147,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
808147,"WAVB","Volleyball - Women","P","Participated","2005-08-01 00:00:00","2009-05-21 00:00:00"
808194,"WAWP","Water Polo - Women","P","Participated",NULL,NULL
808194,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
808215,"MABS","Baseball - Men","P","Participated",NULL,NULL
808215,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
808239,"ICA","Intercollegiate Athlete","P","Participated","2005-08-01 00:00:00","2009-12-19 00:00:00"
808239,"MASO","Soccer - Men","P","Participated","2005-08-01 00:00:00","2009-12-19 00:00:00"
808313,"MAFL","Football - Men","P","Participated","2004-08-01 00:00:00","2008-05-22 00:00:00"
808313,"ICA","Intercollegiate Athlete","P","Participated","2004-08-01 00:00:00","2008-05-22 00:00:00"
808732,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
808732,"MASW","Swimming & Diving - Men","P","Participated","2005-08-01 00:00:00","2009-05-21 00:00:00"
808801,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
808883,"RSQM","Cal Squash Club - Men","P","Participated","2008-01-01 00:00:00","2009-12-31 00:00:00"
808959,"ICA","Intercollegiate Athlete","P","Participated","2004-08-01 00:00:00","2008-05-22 00:00:00"
808959,"WASW","Swimming & Diving - Women","P","Participated","2004-08-01 00:00:00","2008-05-22 00:00:00"
809051,"ICA","Intercollegiate Athlete","P","Participated","2002-08-01 00:00:00","2006-05-19 00:00:00"
809051,"MACR","Cross Country - Men","P","Participated","2002-08-01 00:00:00","2006-05-19 00:00:00"
809107,"RSBX","Cal Boxing Club","P","Participated","2008-01-01 00:00:00","2009-12-31 00:00:00"
809148,"WALC","Lacrosse - Women","P","Participated",NULL,NULL
809148,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
809256,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
809256,"WACW","Crew - Women","P","Participated",NULL,NULL
809319,"ICA","Intercollegiate Athlete","P","Participated","2004-08-01 00:00:00","2007-12-20 00:00:00"
809319,"MATN","Tennis - Men","P","Participated","2004-08-01 00:00:00","2007-12-20 00:00:00"
809355,"RSIH","Cal Ice Hockey Club","P","Participated","2005-08-01 00:00:00","2009-05-31 00:00:00"
809355,"RSRH","Cal Roller Hockey Club","P","Participated","2008-01-01 00:00:00","2009-12-31 00:00:00"
809378,"MARU","Rugby - Men","P","Participated","2004-08-01 00:00:00","2008-12-20 00:00:00"
809378,"ICA","Intercollegiate Athlete","P","Participated","2004-08-01 00:00:00","2008-12-20 00:00:00"
809613,"RSCY","Cal Cycling Club","P","Participated","2003-01-01 00:00:00","2008-12-31 00:00:00"
809720,"ICA","Intercollegiate Athlete","P","Participated","2000-08-01 00:00:00","2004-05-22 00:00:00"
809720,"WACW","Crew - Women","P","Participated","2000-08-01 00:00:00","2004-05-22 00:00:00"
810139,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
810139,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
810250,"RSLC","Cal LaCrosse Club","P","Participated","2005-01-01 00:00:00","2008-12-20 00:00:00"
810250,"RSLM","Cal Lacrosse Club - Men","P","Participated","2009-01-01 00:00:00","2009-12-31 00:00:00"
810257,"ICA","Intercollegiate Athlete","P","Participated","2004-08-01 00:00:00","2009-05-21 00:00:00"
810257,"MARU","Rugby - Men","P","Participated","2004-08-01 00:00:00","2009-05-21 00:00:00"
810286,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
810366,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
810366,"WALC","Lacrosse - Women","P","Participated",NULL,NULL
810475,"MASW","Swimming & Diving - Men","P","Participated","2004-08-01 00:00:00","2008-05-22 00:00:00"
810475,"ICA","Intercollegiate Athlete","P","Participated","2004-08-01 00:00:00","2008-05-22 00:00:00"
810516,"WAFH","Field Hockey - Women","P","Participated","2004-08-01 00:00:00","2008-12-20 00:00:00"
810516,"ICA","Intercollegiate Athlete","P","Participated","2004-08-01 00:00:00","2008-12-20 00:00:00"
810599,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
810599,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
810607,"RSCY","Cal Cycling Club","P","Participated","2003-01-01 00:00:00","2008-12-31 00:00:00"
810618,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
810618,"WAGO","Golf - Women","P","Participated",NULL,NULL
810946,"RSLC","Cal LaCrosse Club","P","Participated","2004-08-01 00:00:00","2007-12-20 00:00:00"
810946,"RSLM","Cal Lacrosse Club - Men","P","Participated","2008-01-01 00:00:00","2009-12-31 00:00:00"
810948,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
810948,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
