"entity_id","awd_honor_code","awd_honor_desc","awd_honor_dt"
961745,"WLB","UA Wollenberg Scholarship","2007-08-01 00:00:00"
961779,"RCS","Regents'/Chancellor's Scholar Recipient","2007-08-01 00:00:00"
961809,"CAS","CAA Achievement Award Scholar","2011-05-31 00:00:00"
961940,"AMI","UA Anselmo Maachi Scholarship","2008-08-01 00:00:00"
962080,"BUE","BU Haas Board Fellow Exc Award","2013-01-01 00:00:00"
962080,"HRC","Human Rights Center Fellowship","2019-01-01 00:00:00"
962082,"HRC","Human Rights Center Fellowship","2019-01-01 00:00:00"
962113,"BUE","BU Haas Board Fellow Exc Award","2013-01-01 00:00:00"
962145,"LWO","Order of the Coif","2016-10-11 00:00:00"
962158,"EJA","Equal Justice America Summer Fellowship","2008-06-01 00:00:00"
962233,"IAS","Incentive Awards Scholar. Recipient","2008-08-01 00:00:00"
962303,"LWO","Order of the Coif","2016-10-11 00:00:00"
962318,"LWO","Order of the Coif","2016-10-11 00:00:00"
962404,"BUE","BU Haas Board Fellow Exc Award","2013-01-01 00:00:00"
962434,"COS","Cal Opportunity Scholarship Recipient","2008-08-01 00:00:00"
962454,"PBK","Phi Beta Kappa","2011-05-31 00:00:00"
962486,"IAS","Incentive Awards Scholar. Recipient","2008-08-01 00:00:00"
962511,"RCS","Regents'/Chancellor's Scholar Recipient","2008-08-01 00:00:00"
962511,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
962518,"WLB","UA Wollenberg Scholarship","2008-08-01 00:00:00"
962546,"IAS","Incentive Awards Scholar. Recipient","2008-08-01 00:00:00"
962599,"CAS","CAA Achievement Award Scholar","2011-05-31 00:00:00"
962599,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
962627,"PBK","Phi Beta Kappa","2012-05-31 00:00:00"
962865,"PBK","Phi Beta Kappa","2013-12-20 00:00:00"
962877,"RCS","Regents'/Chancellor's Scholar Recipient","2008-08-01 00:00:00"
962877,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
962922,"RCS","Regents'/Chancellor's Scholar Recipient","2008-01-01 00:00:00"
962932,"IMF","Investment Management Fellowship","2013-01-01 00:00:00"
962936,"RCS","Regents'/Chancellor's Scholar Recipient","2008-08-01 00:00:00"
962949,"RCS","Regents'/Chancellor's Scholar Recipient","2008-08-01 00:00:00"
962952,"PBK","Phi Beta Kappa","2012-07-01 00:00:00"
962961,"RCS","Regents'/Chancellor's Scholar Recipient","2008-08-01 00:00:00"
962972,"PBK","Phi Beta Kappa","2012-05-31 00:00:00"
962972,"RCS","Regents'/Chancellor's Scholar Recipient","2008-08-01 00:00:00"
963028,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
963042,"COS","Cal Opportunity Scholarship Recipient","2008-08-01 00:00:00"
963043,"COS","Cal Opportunity Scholarship Recipient","2008-08-01 00:00:00"
963046,"PBK","Phi Beta Kappa","2012-05-31 00:00:00"
963067,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
963082,"PBK","Phi Beta Kappa","2010-05-31 00:00:00"
963185,"BUE","BU Haas Board Fellow Exc Award","2013-01-01 00:00:00"
963466,"WLB","UA Wollenberg Scholarship","2009-08-01 00:00:00"
963497,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
963523,"RCS","Regents'/Chancellor's Scholar Recipient","2008-08-01 00:00:00"
963523,"PBK","Phi Beta Kappa","2012-05-31 00:00:00"
963523,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
963545,"PBK","Phi Beta Kappa","2010-05-31 00:00:00"
963564,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
963597,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
963653,"JWL","UA Jean C Witter Liberty Schlr","2008-08-01 00:00:00"
963665,"PBK","Phi Beta Kappa","2012-05-31 00:00:00"
963673,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
963676,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
963732,"SXF","UA Selix Family Scholarship","2008-08-01 00:00:00"
963755,"PBK","Phi Beta Kappa","2011-05-31 00:00:00"
963758,"PBK","Phi Beta Kappa","2011-05-31 00:00:00"
963762,"IAS","Incentive Awards Scholar. Recipient","2008-08-01 00:00:00"
963787,"ISH","UA Isaias Hellman Scholarship","2010-08-01 00:00:00"
963787,"RCS","Regents'/Chancellor's Scholar Recipient","2008-08-01 00:00:00"
963876,"BUE","BU Haas Board Fellow Exc Award","2013-01-01 00:00:00"
963987,"PBK","Phi Beta Kappa","2012-05-31 00:00:00"
964011,"IAS","Incentive Awards Scholar. Recipient","2008-08-01 00:00:00"
964046,"RCS","Regents'/Chancellor's Scholar Recipient","2008-08-01 00:00:00"
964100,"COS","Cal Opportunity Scholarship Recipient","2008-08-01 00:00:00"
964148,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
964171,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
964288,"WLB","UA Wollenberg Scholarship","2010-08-01 00:00:00"
964288,"WLB","UA Wollenberg Scholarship","2009-08-01 00:00:00"
964293,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
964337,"WLB","UA Wollenberg Scholarship","2008-08-01 00:00:00"
964362,"SME","UA S M Ehrman Scholarship","2010-08-01 00:00:00"
964408,"RCS","Regents'/Chancellor's Scholar Recipient","2008-08-01 00:00:00"
964549,"OTH","Other Award",NULL
964569,"BUE","BU Haas Board Fellow Exc Award","2013-01-01 00:00:00"
964750,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
964759,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
964797,"CAL","CAA Leadership Award Scholar","2012-08-27 00:00:00"
964816,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
964822,"CAS","CAA Achievement Award Scholar","2011-05-31 00:00:00"
964874,"IAS","Incentive Awards Scholar. Recipient","2008-08-01 00:00:00"
964874,"COS","Cal Opportunity Scholarship Recipient","2008-08-01 00:00:00"
965035,"RCS","Regents'/Chancellor's Scholar Recipient","2008-01-01 00:00:00"
965035,"ISH","UA Isaias Hellman Scholarship","2009-08-01 00:00:00"
965133,"PBK","Phi Beta Kappa","2010-05-31 00:00:00"
965140,"WLB","UA Wollenberg Scholarship","2008-08-01 00:00:00"
965140,"PBK","Phi Beta Kappa","2010-05-31 00:00:00"
965284,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
966606,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
966700,"HRC","Human Rights Center Fellowship","2019-01-01 00:00:00"
966701,"HRC","Human Rights Center Fellowship","2019-01-01 00:00:00"
966768,"SME","UA S M Ehrman Scholarship","2006-08-01 00:00:00"
966768,"LVS","UA Levi Strauss Scholarship","2005-08-01 00:00:00"
966768,"COS","Cal Opportunity Scholarship Recipient","2008-01-01 00:00:00"
967135,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
967907,"EFC","Cheit Award for Excellence in Teaching","2017-07-01 00:00:00"
967907,"EFC","Cheit Award for Excellence in Teaching","2010-07-01 00:00:00"
969830,"PBK","Phi Beta Kappa",NULL
970378,"WLB","UA Wollenberg Scholarship","2006-08-01 00:00:00"
970742,"JWL","UA Jean C Witter Liberty Schlr","2009-08-01 00:00:00"
970742,"RCS","Regents'/Chancellor's Scholar Recipient","1998-08-01 00:00:00"
970774,"CAS","CAA Achievement Award Scholar","2011-05-31 00:00:00"
970871,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
970871,"PBK","Phi Beta Kappa","2012-05-31 00:00:00"
970879,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
970890,"CAS","CAA Achievement Award Scholar","2011-05-31 00:00:00"
970907,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
970950,"PBK","Phi Beta Kappa","2012-05-31 00:00:00"
970972,"PBK","Phi Beta Kappa","2012-05-31 00:00:00"
970973,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
971006,"RWB","UA Robert W Buckles Scholarship","2010-08-01 00:00:00"
971006,"JWL","UA Jean C Witter Liberty Schlr","2010-08-01 00:00:00"
971096,"WLB","UA Wollenberg Scholarship","2010-08-01 00:00:00"
971131,"CAL","CAA Leadership Award Scholar","2009-01-01 00:00:00"
972814,"WLB","UA Wollenberg Scholarship","2007-08-01 00:00:00"
973296,"CAS","CAA Achievement Award Scholar","2011-05-31 00:00:00"
973304,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
973307,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
973320,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
973357,"PBK","Phi Beta Kappa","2012-07-01 00:00:00"
973366,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
973371,"CAL","CAA Leadership Award Scholar","2012-08-27 00:00:00"
973389,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
973392,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
973410,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
973418,"PBK","Phi Beta Kappa","2012-11-01 00:00:00"
973427,"CAS","CAA Achievement Award Scholar","2011-05-31 00:00:00"
973427,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
973434,"PBK","Phi Beta Kappa","2014-03-12 00:00:00"
973438,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
973440,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
973479,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
973505,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
973526,"IAS","Incentive Awards Scholar. Recipient","2009-08-01 00:00:00"
973546,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
973552,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
973564,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
973573,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
973579,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
973581,"COS","Cal Opportunity Scholarship Recipient","2009-08-01 00:00:00"
973586,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
973598,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
973603,"PBK","Phi Beta Kappa","2013-09-07 00:00:00"
973617,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
973619,"PUL","Pulitzer Prize","2016-04-20 00:00:00"
973641,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
973649,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
973649,"UFY","UCBF Young Bear Award","2013-01-01 00:00:00"
973654,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
973667,"CAL","CAA Leadership Award Scholar","2009-08-01 00:00:00"
973676,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
973697,"IAS","Incentive Awards Scholar. Recipient","2009-08-01 00:00:00"
973700,"COS","Cal Opportunity Scholarship Recipient","2009-08-01 00:00:00"
973714,"IAS","Incentive Awards Scholar. Recipient","2009-08-01 00:00:00"
973734,"CAL","CAA Leadership Award Scholar","2012-11-08 00:00:00"
973741,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
973769,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
973769,"CAL","CAA Leadership Award Scholar","2009-08-01 00:00:00"
973801,"COS","Cal Opportunity Scholarship Recipient","2009-08-01 00:00:00"
973807,"IAS","Incentive Awards Scholar. Recipient","2009-08-01 00:00:00"
973811,"IAS","Incentive Awards Scholar. Recipient","2009-08-01 00:00:00"
973812,"CAL","CAA Leadership Award Scholar","2012-08-30 00:00:00"
973826,"CAL","CAA Leadership Award Scholar","2012-08-30 00:00:00"
973829,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
973852,"PBK","Phi Beta Kappa","2012-07-01 00:00:00"
973855,"CAL","CAA Leadership Award Scholar","2012-08-30 00:00:00"
973890,"IAS","Incentive Awards Scholar. Recipient","2009-08-01 00:00:00"
973916,"CAL","CAA Leadership Award Scholar","2012-08-27 00:00:00"
973945,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
973946,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
973955,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
973963,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
973970,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
973990,"PBK","Phi Beta Kappa","2013-10-15 00:00:00"
974004,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
974046,"CAS","CAA Achievement Award Scholar","2011-05-31 00:00:00"
974046,"CAL","CAA Leadership Award Scholar","2012-08-30 00:00:00"
974060,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
974084,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
974094,"CAL","CAA Leadership Award Scholar","2012-08-30 00:00:00"
974098,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
974102,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
974115,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
974136,"LPU","Library Prize for Undergrad Rsrch","2011-04-20 00:00:00"
974136,"CAL","CAA Leadership Award Scholar","2012-08-30 00:00:00"
974153,"PBK","Phi Beta Kappa","2012-07-01 00:00:00"
974162,"PBK","Phi Beta Kappa","2013-05-28 00:00:00"
974189,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
974202,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
974242,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
974246,"PBK","Phi Beta Kappa","2012-07-01 00:00:00"
974273,"COS","Cal Opportunity Scholarship Recipient","2009-08-01 00:00:00"
974276,"PBK","Phi Beta Kappa","2012-07-01 00:00:00"
974279,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
974291,"CAL","CAA Leadership Award Scholar","2009-08-01 00:00:00"
974297,"CAL","CAA Leadership Award Scholar","2012-08-27 00:00:00"
974309,"PBK","Phi Beta Kappa","2012-07-01 00:00:00"
974327,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
974332,"PBK","Phi Beta Kappa","2012-07-01 00:00:00"
974344,"CAL","CAA Leadership Award Scholar","2012-08-30 00:00:00"
974349,"CAL","CAA Leadership Award Scholar","2012-08-30 00:00:00"
974404,"CAL","CAA Leadership Award Scholar","2012-08-30 00:00:00"
974411,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
974423,"PBK","Phi Beta Kappa","2013-12-17 00:00:00"
974423,"CAL","CAA Leadership Award Scholar","2012-08-30 00:00:00"
974431,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
974431,"PBK","Phi Beta Kappa","2015-09-07 00:00:00"
974463,"COS","Cal Opportunity Scholarship Recipient","2009-08-01 00:00:00"
974490,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
974495,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
974503,"COS","Cal Opportunity Scholarship Recipient","2009-08-01 00:00:00"
974519,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
974535,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
974556,"WLB","UA Wollenberg Scholarship","2010-08-01 00:00:00"
974612,"PBK","Phi Beta Kappa","2012-05-31 00:00:00"
974629,"PBK","Phi Beta Kappa","2012-07-01 00:00:00"
974630,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
974638,"OTH","Other Award","2012-08-14 00:00:00"
974640,"PBK","Phi Beta Kappa","2012-07-01 00:00:00"
974640,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
974640,"CAL","CAA Leadership Award Scholar","2009-08-01 00:00:00"
974649,"IAS","Incentive Awards Scholar. Recipient","2009-08-01 00:00:00"
974697,"COS","Cal Opportunity Scholarship Recipient","2009-08-01 00:00:00"
974706,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
974734,"EQS","CA Equity Scholars Award","2009-08-01 00:00:00"
974790,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
974796,"COS","Cal Opportunity Scholarship Recipient","2009-08-01 00:00:00"
974813,"CAL","CAA Leadership Award Scholar","2012-08-30 00:00:00"
974813,"PBK","Phi Beta Kappa","2014-01-07 00:00:00"
974834,"PBK","Phi Beta Kappa","2012-09-01 00:00:00"
974862,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
974866,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
975307,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
975308,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
975311,"PBK","Phi Beta Kappa","2012-07-01 00:00:00"
975328,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
975332,"CAL","CAA Leadership Award Scholar","2012-08-30 00:00:00"
975355,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
975356,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
975366,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
975375,"CAL","CAA Leadership Award Scholar","2012-08-30 00:00:00"
975375,"PBK","Phi Beta Kappa","2012-07-01 00:00:00"
975880,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
975903,"CAL","CAA Leadership Award Scholar","2012-08-30 00:00:00"
975916,"PBK","Phi Beta Kappa","2013-07-23 00:00:00"
975931,"PBK","Phi Beta Kappa","2012-05-31 00:00:00"
975933,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
976252,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
976266,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
976266,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
976286,"ISH","UA Isaias Hellman Scholarship","2010-08-01 00:00:00"
976288,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
976296,"PBK","Phi Beta Kappa","2014-04-09 00:00:00"
976324,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
976349,"IAS","Incentive Awards Scholar. Recipient","2009-08-01 00:00:00"
976356,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
976359,"CAL","CAA Leadership Award Scholar","2012-08-30 00:00:00"
976363,"CAL","CAA Leadership Award Scholar","2012-08-30 00:00:00"
976391,"COS","Cal Opportunity Scholarship Recipient","2009-08-01 00:00:00"
976423,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
977204,"PBK","Phi Beta Kappa","2013-01-01 00:00:00"
977204,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
977204,"CAL","CAA Leadership Award Scholar","2012-08-30 00:00:00"
977217,"PBK","Phi Beta Kappa","2012-07-01 00:00:00"
977217,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
977229,"PBK","Phi Beta Kappa","2013-02-01 00:00:00"
977233,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
977254,"CAL","CAA Leadership Award Scholar","2012-08-28 00:00:00"
977267,"COS","Cal Opportunity Scholarship Recipient","2009-08-01 00:00:00"
977288,"CAL","CAA Leadership Award Scholar","2009-08-01 00:00:00"
977318,"PBK","Phi Beta Kappa","2013-08-13 00:00:00"
977323,"CAL","CAA Leadership Award Scholar","2012-08-28 00:00:00"
977354,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
977358,"SEN","UA Sidney Ehrman Scholarship","2009-08-01 00:00:00"
977389,"CAL","CAA Leadership Award Scholar","2009-08-01 00:00:00"
977391,"CAL","CAA Leadership Award Scholar","2012-08-28 00:00:00"
977419,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
977435,"CAL","CAA Leadership Award Scholar","2012-08-28 00:00:00"
977502,"PBK","Phi Beta Kappa","2012-05-31 00:00:00"
977503,"IAS","Incentive Awards Scholar. Recipient","2009-08-01 00:00:00"
977503,"COS","Cal Opportunity Scholarship Recipient","2009-08-01 00:00:00"
977516,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
977516,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
977516,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
977517,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
977517,"CAL","CAA Leadership Award Scholar","2009-08-01 00:00:00"
977517,"PBK","Phi Beta Kappa","2013-09-25 00:00:00"
977540,"RCS","Regents'/Chancellor's Scholar Recipient","2009-08-01 00:00:00"
977541,"CAL","CAA Leadership Award Scholar","2012-08-28 00:00:00"
977547,"CAL","CAA Leadership Award Scholar","2012-08-28 00:00:00"
977556,"CAL","CAA Leadership Award Scholar","2012-08-28 00:00:00"
977564,"CAS","CAA Achievement Award Scholar","2011-05-31 00:00:00"
977579,"CAL","CAA Leadership Award Scholar","2012-08-28 00:00:00"
977589,"PBK","Phi Beta Kappa","2013-03-01 00:00:00"
977592,"PBK","Phi Beta Kappa","2013-05-28 00:00:00"
977595,"LVS","UA Levi Strauss Scholarship","2009-08-01 00:00:00"
977606,"CAL","CAA Leadership Award Scholar","2009-08-01 00:00:00"
977609,"CAL","CAA Leadership Award Scholar","2012-04-04 00:00:00"
977682,"PBK","Phi Beta Kappa","2013-09-25 00:00:00"
977690,"CAL","CAA Leadership Award Scholar","2012-08-28 00:00:00"
978209,"IAS","Incentive Awards Scholar. Recipient","2009-08-01 00:00:00"
978214,"COS","Cal Opportunity Scholarship Recipient","2009-08-01 00:00:00"
